Q2796325,magnésium 25,25,-13192.783,0.047,0,8223.502,0.002,0,24.985836964,5e-08,0
Q18844399,aluminium 25,25,-8915.975,0.065,0,8021.136,0.003,0,24.990428306,6.9e-08,0
Q18844596,silicium 25,25,3827.324,10,0,7480.11,0.4,0,25.004108801,1.0735e-05,0
Q18844543,phosphore 25,25,19738,401,1,6812,16,1,25.02119,0.00043,1
Q18844537,oxygène 26,26,34661.037,164.95,0,6497.478,6.344,0,26.037210155,0.000177081,0
Q15146159,fluor 26,26,18648.875,111.199,0,7083.24,4.277,0,26.020020392,0.000119377,0
Q15146180,néon 26,26,481.114,18.429,0,7751.91,0.709,0,26.000516496,1.9784e-05,0
Q14639232,sodium 26,26,-6860.78,3.502,0,8004.201,0.135,0,25.992634649,3.759e-06,0
Q13808814,magnésium 26,26,-16214.542,0.03,0,8333.87,0.001,0,25.982592971,3.2e-08,0
Q1985521,aluminium 26,26,-12210.151,0.067,0,8149.765,0.003,0,25.986891863,7.1e-08,0
Q18844597,silicium 26,26,-7141.015,0.108,0,7924.708,0.004,0,25.992333804,1.15e-07,0
Q18844544,phosphore 26,26,10973,196,1,7198,8,1,26.01178,0.00021,1
Q18844567,soufre 26,26,27079,596,1,6548,23,1,26.02907,0.00064,1
Q18844538,oxygène 27,27,44670,500,1,6185,19,1,27.047955,0.000537,1
Q15146158,fluor 27,27,25450.279,389.83,0,6867.932,14.438,0,27.027322,0.0004185,0
Q15146175,néon 27,27,7050.909,90.77,0,7520.414,3.362,0,27.007569462,9.7445e-05,0
Q18844507,sodium 27,27,-5517.79,3.726,0,7956.946,0.138,0,26.994076408,4e-06,0
Q18844484,magnésium 27,27,-14586.611,0.05,0,8263.852,0.002,0,26.984340628,5.3e-08,0
Q2225512,aluminium 27,27,-17196.861,0.047,0,8331.553,0.002,0,26.981538408,5e-08,0
Q18844598,silicium 27,27,-12384.503,0.107,0,8124.341,0.004,0,26.986704688,1.15e-07,0
Q18844545,phosphore 27,27,-722.458,26.34,0,7663.438,0.976,0,26.999224409,2.8277e-05,0
Q18844569,soufre 27,27,17028,401,1,6977,15,1,27.01828,0.00043,1
Q18844540,oxygène 28,28,52080,699,1,5988,25,1,28.05591,0.00075,1
Q15146157,fluor 28,28,33741.596,393.024,0,6614.792,14.037,0,28.036223095,0.000421928,0
Q18844526,néon 28,28,11299.737,126.068,0,7388.346,4.502,0,28.012130767,0.000135339,0
Q18844508,sodium 28,28,-988.315,10.246,0,7799.264,0.366,0,27.998939,1.1e-05,0
Q18844485,magnésium 28,28,-15018.845,2.001,0,8272.413,0.071,0,27.983876606,2.148e-06,0
Q18844401,aluminium 28,28,-16850.645,0.077,0,8309.894,0.003,0,27.981910087,8.3e-08,0
Q2236831,silicium 28,28,-21492.7943,0.00049,0,8447.744,0,0,27.976926535,5.2e-10,0
Q18844546,phosphore 28,28,-7147.74,1.152,0,7907.479,0.041,0,27.992326585,1.236e-06,0
Q18844570,soufre 28,28,4073.206,160,0,7478.79,5.714,0,28.004372766,0.000171767,0
Q18844435,chlore 28,28,27516,596,1,6614,21,1,28.02954,0.00064,1
Q15146156,fluor 29,29,40150.186,525.363,0,6444.031,18.116,0,29.043103,0.000564,0
Q15146164,néon 29,29,18399.801,149.505,0,7167.067,5.155,0,29.019753,0.0001605,0
Q18844509,sodium 29,29,2679.994,7.337,0,7682.151,0.253,0,29.002877092,7.876e-06,0
Q18844486,magnésium 29,29,-10602.829,11.4,0,8113.202,0.393,0,28.988617393,1.2238e-05,0
Q18844403,aluminium 29,29,-18207.76,0.345,0,8348.464,0.012,0,28.980453164,3.7e-07,0
Q3410389,silicium 29,29,-21895.07838,0.00056,0,8448.635,0,0,28.9764946653,6e-10,0
Q18844548,phosphore 29,29,-16952.848,0.359,0,8251.236,0.012,0,28.981800368,3.85e-07,0
Q18844572,soufre 29,29,-3156.416,50,0,7748.52,1.724,0,28.996611448,5.3677e-05,0
Q18844436,chlore 29,29,13162.176,188.68,0,7158.832,6.506,0,29.014130178,0.000202555,0
Q18844468,fluor 30,30,48112,596,1,6233,20,1,30.05165,0.00064,1
Q18844527,néon 30,30,23280.117,253.25,0,7034.531,8.442,0,30.024992235,0.000271875,0
Q18844510,sodium 30,30,8474.67,4.727,0,7501.968,0.158,0,30.009097932,5.074e-06,0
Q18844487,magnésium 30,30,-8883.82,3.447,0,8054.506,0.115,0,29.990462826,3.7e-06,0
Q18844404,aluminium 30,30,-15864.844,2.888,0,8261.128,0.096,0,29.982968388,3.1e-06,0
Q14338840,silicium 30,30,-24432.96,0.022,0,8520.654,0.001,0,29.973770136,2.3e-08,0
Q2380743,phosphore 30,30,-20200.854,0.065,0,8353.506,0.002,0,29.978313489,6.9e-08,0
Q18844573,soufre 30,30,-14059.253,0.206,0,8122.707,0.007,0,29.984906769,2.21e-07,0
Q18844438,chlore 30,30,4443,196,1,7480,7,1,30.00477,0.00021,1
Q18844421,argon 30,30,20931.147,206.155,0,6904.204,6.872,0,30.022470511,0.000221316,0
Q18844473,fluor 31,31,56143,546,1,6033,18,1,31.060272,0.000587,1
Q18844528,néon 31,31,31181.591,266.195,0,6813.09,8.587,0,31.033474816,0.000285772,0
Q18844511,sodium 31,31,12246.031,13.972,0,7398.677,0.451,0,31.013146656,1.5e-05,0
Q18844488,magnésium 31,31,-3122.151,3.074,0,7869.188,0.099,0,30.996648232,3.3e-06,0
Q18844405,aluminium 31,31,-14950.706,2.236,0,8225.517,0.072,0,30.983949756,2.4e-06,0
Q1908917,silicium 31,31,-22949.036,0.043,0,8458.291,0.001,0,30.975363194,4.6e-08,0
Q2459552,phosphore 31,31,-24440.54095,0.00067,0,8481.167,0,0,30.9737619986,7.2e-10,0
Q2359934,soufre 31,31,-19042.525,0.229,0,8281.8,0.007,0,30.979557007,2.46e-07,0
Q18844439,chlore 31,31,-7034.551,3.447,0,7869.209,0.111,0,30.992448098,3.7e-06,0
Q18844422,argon 31,31,11325,200,1,7252,6,1,31.012158,0.000215,1
Q18844529,néon 32,32,36999,503,1,6671,16,1,32.03972,0.00054,1
Q18844512,sodium 32,32,18640.151,37.26,0,7219.881,1.164,0,32.020011026,4e-05,0
Q18844490,magnésium 32,32,-828.9,3.26,0,7803.84,0.102,0,31.999110139,3.5e-06,0
Q18844407,aluminium 32,32,-11099.367,7.173,0,8100.344,0.224,0,31.988084339,7.7e-06,0
Q2171387,silicium 32,32,-24077.686,0.298,0,8481.468,0.009,0,31.974151539,3.2e-07,0
Q2174657,phosphore 32,32,-24304.874,0.04,0,8464.12,0.001,0,31.973907643,4.2e-08,0
Q2375775,soufre 32,32,-26015.53355,0.00132,0,8493.129,0,0,31.9720711744,1.41e-09,0
Q18844440,chlore 32,32,-13334.674,0.562,0,8072.404,0.018,0,31.985684637,6.03e-07,0
Q18844423,argon 32,32,-2200.351,1.77,0,7700.008,0.055,0,31.997637826,1.9e-06,0
Q18845000,potassium 32,32,21098,401,1,6947,13,1,32.02265,0.00043,1
Q18844533,néon 33,33,45997,596,1,6440,18,1,33.04938,0.00064,1
Q18844513,sodium 33,33,23780.11,449.912,0,7089.926,13.634,0,33.025529,0.000483,0
Q18844492,magnésium 33,33,4962.297,2.888,0,7636.455,0.088,0,33.005327245,3.1e-06,0
Q18844408,aluminium 33,33,-8497.38,6.986,0,8020.616,0.212,0,32.990877687,7.5e-06,0
Q18844599,silicium 33,33,-20514.325,0.699,0,8361.059,0.021,0,32.977976964,7.5e-07,0
Q2721043,phosphore 33,33,-26337.346,1.09,0,8513.806,0.033,0,32.971725694,1.17e-06,0
Q2055815,soufre 33,33,-26585.85434,0.00135,0,8497.63,0,0,32.9714589098,1.45e-09,0
Q18844442,chlore 33,33,-21003.337,0.391,0,8304.755,0.012,0,32.977451989,4.19e-07,0
Q18844424,argon 33,33,-9384.292,0.401,0,7928.955,0.012,0,32.989925547,4.3e-07,0
Q18845001,potassium 33,33,7042,196,1,7407,6,1,33.00756,0.00021,1
Q18844535,néon 34,34,52842,513,1,6287,15,1,34.056728,0.000551,1
Q18844515,sodium 34,34,31680.111,599.416,0,6886.437,17.63,0,34.03401,0.0006435,0
Q18844493,magnésium 34,34,8323.348,28.876,0,7550.39,0.849,0,34.008935481,3.1e-05,0
Q18844409,aluminium 34,34,-3000.289,3.074,0,7860.428,0.09,0,33.996779057,3.3e-06,0
Q18844600,silicium 34,34,-19956.852,14.118,0,8336.141,0.415,0,33.978575437,1.5155e-05,0
Q18844549,phosphore 34,34,-24548.698,0.81,0,8448.185,0.024,0,33.973645887,8.7e-07,0
Q1880449,soufre 34,34,-29931.685,0.045,0,8583.498,0.001,0,33.967867012,4.7e-08,0
Q18844445,chlore 34,34,-24440.082,0.049,0,8398.97,0.001,0,33.973762491,5.2e-08,0
Q18844425,argon 34,34,-18378.29,0.078,0,8197.672,0.002,0,33.980270093,8.3e-08,0
Q18845003,potassium 34,34,-1220,196,1,7670,6,1,33.99869,0.00021,1
Q18844826,calcium 34,34,13851,298,1,7204,9,1,34.01487,0.00032,1
Q18844516,sodium 35,35,38231,670,1,6733,19,1,35.041043,0.00072,1
Q18844495,magnésium 35,35,15639.784,269.668,0,7356.233,7.705,0,35.01679,0.0002895,0
Q18844410,aluminium 35,35,-223.728,7.359,0,7787.124,0.21,0,34.999759817,7.9e-06,0
Q18844601,silicium 35,35,-14391.457,35.857,0,8169.563,1.024,0,34.984550134,3.8494e-05,0
Q18844550,phosphore 35,35,-24857.799,1.866,0,8446.249,0.053,0,34.973314053,2.003e-06,0
Q2311880,soufre 35,35,-28846.206,0.04,0,8537.85,0.001,0,34.969032322,4.3e-08,0
Q2783861,chlore 35,35,-29013.528,0.035,0,8520.278,0.001,0,34.968852694,3.8e-08,0
Q18844426,argon 35,35,-23047.284,0.68,0,8327.461,0.019,0,34.975257721,7.3e-07,0
Q18845004,potassium 35,35,-11172.891,0.512,0,7965.84,0.015,0,34.988005407,5.5e-07,0
Q18844827,calcium 35,35,4788,196,1,7487,6,1,35.00514,0.00021,1
Q18844518,sodium 36,36,46303,678,1,6546,19,1,36.049708,0.000728,1
Q18844496,magnésium 36,36,20380.157,690.237,0,7244.419,19.173,0,36.021879,0.000741,0
Q18844411,aluminium 36,36,5950.384,149.505,0,7623.515,4.153,0,36.006388,0.0001605,0
Q18844603,silicium 36,36,-12436.124,71.797,0,8112.519,1.994,0,35.986649271,7.7077e-05,0
Q18844552,phosphore 36,36,-20251.034,13.114,0,8307.868,0.364,0,35.978259619,1.4078e-05,0
Q2881932,soufre 36,36,-30664.131,0.188,0,8575.389,0.005,0,35.967080699,2.01e-07,0
Q2324121,chlore 36,36,-29522.005,0.036,0,8521.931,0.001,0,35.968306822,3.8e-08,0
Q2019992,argon 36,36,-30231.54,0.027,0,8519.909,0.001,0,35.967545105,2.8e-08,0
Q18845005,potassium 36,36,-17417.065,0.341,0,8142.219,0.009,0,35.98130201,3.66e-07,0
Q18844828,calcium 36,36,-6451.149,40,0,7815.879,1.111,0,35.993074406,4.2941e-05,0
Q18845108,scandium 36,36,15351,298,1,7189,8,1,36.01648,0.00032,1
Q18844519,sodium 37,37,53534,687,1,6392,19,1,37.057471,0.000737,1
